inventore	domanda_id	database
GIUSEPPE MARIANI	3833	itapat_1975_3
CARLO FIORENTINI	3854	itapat_1975_3
GIUSEPPE BIANCHETTI RENZO VISCARDI	3912	itapat_1975_3
ANTONINO BERTONE ENRICO RIVETTI MAURIZIO CATTANEO	3990	itapat_1975_3
MAURIZIO CATTANEO E ANTONINO BERTONE	4037	itapat_1975_3
VIRGILIO ARRIGONI ALBERTO CASSIANI INGONI FULVIO GIAVAZZI	4287	itapat_1975_3
GIUSEPPE MANCINI LUIGI IMPARATO FRANCO BERTI	4315	itapat_1975_3
GIUSEPPE BORGHETTI	4334	itapat_1975_3
GIUSEPPE ZANELLA,LUCIANO MANCINI	4387	itapat_1975_3
ALBERTO GRECO GUGLIELMO BERTOLINI SEBASTIANO CESCA	4389	itapat_1975_3
MARIO LAZZARI BRUNO SCROSATI E FRANCESCO PAPALEO	4398	itapat_1975_3
LEONARDO MARSILI VITTORIO ROSSETTI CARMINE PASQUALUCCI	4537	itapat_1975_3
GIANCARLO FRANCIA	5033	itapat_1975_3
GIANCARLO FRANCIA	5034	itapat_1975_3
GIANCARLO FRANCIA	5047	itapat_1975_3
GIOVANNI BATTISTA SCUDICINI	5191	itapat_1975_3
GIUSEPPE RAMPANTI MARIO BELLONI	5235	itapat_1975_3
SILVIO VARGIU PIERLUIGI MANZONI MARIO BERNASCONI ANTONIO PARODI	5448	itapat_1975_3
SILVIO VARGIU PIERLUIGI MANZONI MARIO BERNASCONI ANTONIO PARODI	5450	itapat_1975_3
GIORGIO PAGANI	5784	itapat_1975_3
VOROS ISTVAN BOROS JOZSEF WENTZELY KALMAN FERENCZI TIBOR ZOLDI JOZSEF LAZAR FERENC ORBAN MARIA NATA KELEMEN PINTER TIHAMER SOLYMAR KAROLY TOTH BELA HANS DIETER GERHARDS E HERMANN MOLTNER GIOVANNI FENOGLIO RIO BELLOCCI MICHEL DEGOIS	5871	itapat_1975_3
FRANCESCO SICLARI PIETRO PAOLO ROSSI MARIO DE GAETANO	5974	itapat_1975_3
ALDEMARO CIAPERONO GIUSEPPE QUAGLIA GINO DALL ASTA	5975	itapat_1975_3
GIOVANNI DE VENUTO ROBERTO FILIPPINI FANTONI PIETRO PROIETTI	6047	itapat_1975_3
PIERINO RADICI SERGIO CUSTRO MARIO ERMONI PAOLO COLOMBO	6111	itapat_1975_3
PIERINO RADICI ROBERTO CROCE PAOLO COLOMBO	6112	itapat_1975_3
PIERINO RADICI SERGIO CUSTRO MARIO ERMONI PAOLO COLOMBO	6113	itapat_1975_3
PIERINO RADICI SERGIO CUSTRO MARIO ERMONI PAOLO COLOMBO	6114	itapat_1975_3
FRANCESCO LAURIA GUIDO VALZELLI RAFFAELE TOMMASINI MARIO BERGAMASCHI	6436	itapat_1975_3
UMBERTO CIRILLI GIORGIO BARBIERI	6439	itapat_1975_3
REPETTO GIANCARLO FERRANDO GINETTO STRINGA LUIGI RAPETTI RENZO ALBERT BUSLER	6463	itapat_1975_3
ANDREA PEDITTO FRANCO FOSSATI VINCENZO PETRILLO	6467	itapat_1975_3
MARIO PADOVAN GIORDANO DE ALBERTI GIANCARLO BATTISTON ROMANO COVINI	6498	itapat_1975_3
ROMELLINI FRANCO BIARDI GIUSEPPE	6634	itapat_1975_3
PIERO MELLONI NICOLA MONGELLI LAURIA FRANCESCO ALESSANDRO ROSSI ROBERTO PIPITONE,COLOMBO GNOCCHI	6747	itapat_1975_3
GIOVANNI VILLA	6928	itapat_1975_3
GIUSEPPE ZANELLA	7286	itapat_1975_3
SOC MAZZONI LUIGI E MARCONI SEVERINO	7461	itapat_1975_3
UGO PIERO BIANCHI ROBERTO FIDENZI MAURIZIO TAMPIERI	7864	itapat_1975_3
FRANCO CHIARI GIULIANO GRASSI	7970	itapat_1975_3
GIAMPAOLO GIULIANI ROBERTO PAIELLA GIANCARLO LOCATI	7971	itapat_1975_3
LUIGI GAZZI ORONZO SGUERA	228	itapat_1976_1
LUIGI GAZZI ORONZO SGUERA	229	itapat_1976_1
GIOVANNI CAMAGGI FRANCO GOZZO GIORGIO SIDDI	707	itapat_1976_1
GIOVANNI CAMAGGI FRANCO GOZZO SIMONE LORUSSO	708	itapat_1976_1
FRANCO GOZZO ALFREDO RONDANELLI GIORGIO ROSSI	709	itapat_1976_1
FRANCO FAUSTINI ALESSANDRO ANDREONI WILLIAM FAVA MARIO DI SOMMA PIERLUIGI VANONI,VINCENZO FOTI,GIANCARLO SERBOLI	1072	itapat_1976_1
FRANCO GOZZO MARIO MUSCO ERNESTO SIGNORINI	1163	itapat_1976_1
GIAN PAOLO GAMBARETTO VITTORIO GOTTARDI	1876	itapat_1976_1
GIANPAOLO PICCIOLA MASSIMO CARISSIMI FRANCO RAVENNA	1943	itapat_1976_1
PAOLO PALMIERI	2373	itapat_1976_1
LUCIANO RE ALBERTO BRANDT LUCIANO BASSIGNANI	2375	itapat_1976_1
AMBROGIO SCODINO ADALBERTO RAIMONDI	2569	itapat_1976_1
GIANFEDERICO DORIA CIRIACO ROMEO PIERNICOLA GIRALDI FRANCESCO LAURIA PASSAL FRANK	3187	itapat_1976_1
GIANFEDERICO DORIA CIRIACO ROMEO PIER NICOLA GIRALDI FRANCESCO LAURIA MARCELLO TIBOLLA HANS RICHARD WOLTERS HEINZ KELTJENS	3388	itapat_1976_1
FRANCESCO LAURIA VITTORIO VECCHIETTI RAFFAELE TOMMASINI NORINA PASSERINI	3389	itapat_1976_1
GIORGIO PAGANI GIANFRANCO GUERRIERI BRUNO PERI	3476	itapat_1976_1
ROBERT KARLOVICH KAANIN BENYAMIN ALEXANDROVICH IOFFE JURY ARVIDOVICH ZOMMER GUNAR YANOVICH SERMONS EUGENIO REPETTO	3808	itapat_1976_1
EUGENIO REPETTO	3814	itapat_1976_1
GIANCARLO SODINI MARCO CANELLA	4047	itapat_1976_1
CARLO RESCALLI	4048	itapat_1976_1
PIERGIORGIO GRASSI GIULIANO GRASSI	4056	itapat_1976_1
GIORGIO PASCARELLA ENRICO CARNIANI E ANGELO BAGNOLI	4203	itapat_1976_1
MARCO CROCI E GINO COTTI	4512	itapat_1976_1
MARCO CROCI E GINO COTTI	4513	itapat_1976_1
GIOVANNI TRONCONI CARLO SCOLASTICO	4824	itapat_1976_1
RENATO MANCINI ANTONIO MANCINI	4944	itapat_1976_1
VITTORIO MONTANARI E LORENZO MORELLO	5095	itapat_1976_1
LUIGI GAZZI ORONZO SGUERA	5380	itapat_1976_1
GIUSEPPE MEINARDI GISELLA MONTI PAOLO COZZI GIULIANO NANNINI ALBERTA BIANCHI GIOVANNI GALLI LUIGI SALA	5511	itapat_1976_1
GIULIANO GRASSI PIERGIORGIO GRASSI MONARI DEMETRIO	5535	itapat_1976_1
GIORGIO FERRARI	5614	itapat_1976_1
ALESSANDRO MORO MARCO FOA LUIGI CASSAR	5720	itapat_1976_1
ATTILIO PALVARINI SIMONE LORUSSO ANGELO LONGONI	5836	itapat_1976_1
LUIGI MOLTENI GIAN PIERO VERCESI FRANCO SCROLLINI	5856	itapat_1976_1
FRANCO SARTORIO GIORGIO MINUCCIANI E FRANCESCO GERMANO	5995	itapat_1976_1
POLESINANTI GIORGIO RAFFAELE VITALI LUIGI	6005	itapat_1976_1
VITTORIO RICCIARDI	6020	itapat_1976_1
RUDOLF ROCAK LUCIANO GANDOLFI	6757	itapat_1976_1
PIERANGELO DACOME E GIORGIO FAVA RETTO	6877	itapat_1976_1
PA LO PICCARDI PIETRO MASSARDO ANGELO LONGONI	6878	itapat_1976_1
CARLO ALBERTINI GIUSEPPE CUNEO GIANFRANCO GUAITANI E MARIO FORLA NI	6920	itapat_1976_1
GIA ANGELO BARBIGIA GERARDO CAPORICCIO GIULIANO CARNISELLI	6970	itapat_1976_1
CARLO NERI RENZO BIANCHI	7273	itapat_1976_1
ENRICO SANTAMATO,MASSIMO CONTI,ORA ROBERTO VISENTIN,LUIGI DI STEFANO, ZIO ANTONIO BARRA	7541	itapat_1976_1
PIERGIORGIO ZAPPELLI ROSARIO PAPPA LUCIANO RE	1	itapat_1976_2
NIKOLAI NIKOLAEVICH KAPITANOV VLADIMIR VASILIEVICH IPPOLITOV GALINA DMITRIEVNA ANDREEVA,NATALYA PETROVNA PETROVA E VLADIMIR CESARE BASSOLI GIORGIO CORNETTI E FRANCESCO CUNIBERTI	119	itapat_1976_2
CESARE BASSOLI GIORGIO CORNETTI E FRANCESCO CUNIBERTI	128	itapat_1976_2
GIANFEDERICO DORIA PIER NICOLA GIRALDI FRANCESCO LAURIA MARIA LUISA CORNO BERNARD SCHAUB	664	itapat_1976_2
PIETRO ALBANESE PACIFICO LAVATELLI MARCO AGAMENNONE	879	itapat_1976_2
GASPARE GALATI PAOLO LOMBARDI	954	itapat_1976_2
GIANFEDERICO DORIA CIRIACO ROMEO PIERNICOLA GIRALDI FRANCESCO LAURIA PIGNERET RAYMOND PIGEON JACQUES	1056	itapat_1976_2
PIERNICOLA FRA CAVILLA FRANCESCO LAURIA ANNA SPELTA AURELIO CANTONE BENYAMIN ALEXANDROVICH IOFFE ROBERT KARLOVICH KALNIN	1210	itapat_1976_2
VITTORIO AMBROGI OSVALDO MAGNI PAOLO SANJUST PIER NICOLA GIRALDI IVO DE CARNERI FRANCA TRANE ALBERTA BIANCHI SERGIO MAGGIORI	1318	itapat_1976_2
RICCARDI CLEMENTE MEDA SERGIO CIGOGNINI LUCIANO	1360	itapat_1976_2
GIANFRANCO TORRI	1387	itapat_1976_2
MARINO FERRARIO	1813	itapat_1976_2
LUCIO GALEAZZI GIUSEPPE POZZI	1818	itapat_1976_2
CARLO LUCINI	1857	itapat_1976_2
ERNESTO BRANDOLESE BRUNELLO CIUTI LUCIO CHIAIA VITTORIO RUSCELLI	2080	itapat_1976_2
REMO MONALDI CARLO MINGHETTI SILVIO FEDELI RAFFAELLO FORTIBUONI	2085	itapat_1976_2
CESARE BASSOLI E GIORGIO CORNETTI	2088	itapat_1976_2
SERGIO COLOMBO	2119	itapat_1976_2
FRANCESCO BALDIERI LUIGI PALUMBO E MARIO PIERACCIOLI	2923	itapat_1976_2
GIORGIO DELLA FORTUNA LUCIANO ZOTTERI	2955	itapat_1976_2
ORESTE SANTANERA,CESARE MASSANO	3109	itapat_1976_2
FILIPPO MARIA CARLINI GIOACCHINO BOFFA CAMILLO PAFFONI	3147	itapat_1976_2
CARLO FIORENTINI	3194	itapat_1976_2
FRANCO MONTINO LUIGI COLOMBO	3376	itapat_1976_2
FRANCO BOTTASSO,SILVIO MANINI	3483	itapat_1976_2
PIZZORNO AUGUSTO	3484	itapat_1976_2
EDMONDO MARIANESCHI SANDRO BASEVI MARIO BARISONI PAOLO MARINI CARLO BORGIANNI ROBERTO RICCI BITTI	4631	itapat_1976_2
SERGIO COLOMBO GIANCARLO PARRAVICINI	5065	itapat_1976_2
ENRICO MORETTI ARSENIO CASTELLAN GIORGIO ROBERTO TAUSZIK ROMANO COVINI PAOLO MARINOZZI	5261	itapat_1976_2
PIERLUIGI MANZONI SILVIO VARGIU MARIO BERNASCONI	5568	itapat_1976_2
CESARE CASAGRANDE GIORGIO FERRARI	5611	itapat_1976_2
CARMELO GANDOLFI FRANCO FAUSTINI WALTER MORETTI ROBERTO CESERANI MICHAEL RAYMOND CORNER,WILLIAM LE WIS JACKSON	5696	itapat_1976_2
MIRELLA CECERE FRANCO GOZZO PARIDE PAOLUCCI	5760	itapat_1976_2
GERARDO CAPORICCIO GIANANGELO BARGIGIA GIAMPIERO GUIDETTI	5762	itapat_1976_2
GIUSEPPE ZANELLA	5963	itapat_1976_2
GIANCARLO FERRARI	5987	itapat_1976_2
GIANCARLO FERRARI	5988	itapat_1976_2
GIANCARLO FERRARI	5989	itapat_1976_2
VITTORIO TARANTINO GIANFRANCO GERMANI	6154	itapat_1976_2
MARIO BORRONI	6361	itapat_1976_2
SANTORO CIRO E NAPOLI GIUSEPPE	6555	itapat_1976_2
GIANANGELO BARGIGIA GERARDO CAPORICCIO GIULIANO CARNISELLI	6572	itapat_1976_2
GIUSEPPE CASNATI GIOVANNI CASIRAGHI GIUSEPPE PUGLIA GIOVANNI SARTORI ALBERTO SARDO	6573	itapat_1976_2
ARNALDO ROGGERO LUCIANO ZOTTERI ALBERTO GANDINI	7019	itapat_1976_2
MICHELE LA PLACA,GIANNI PLICCHI,MARCO CONTI E ORNELLA VAROLI	7195	itapat_1976_2
GIANCARLO SODINI MARCO CANELLA ALBERTO PATRICELLI	7318	itapat_1976_2
LUIGI GAZZI ORONZO SGUERA	7319	itapat_1976_2
GEMO DARIO LANFRANCONI ALDO	7411	itapat_1976_2
UMBERTO MERONI	7566	itapat_1976_2
MASSIMO CALANCHI GIANCARLO MARCHESINI	9	itapat_1976_3
MASSIMO CALANCHI GIANCARLO MARCHESINI	10	itapat_1976_3
GIOVANNI BRAMBILLA ENNIO QUERCIOLI ALESSANDRO AVOGADRO	23	itapat_1976_3
GIUSEPPE CAREGLIO ETTORE RESTORI EMARCELLO PECORINI	61	itapat_1976_3
CESARE PRADA	254	itapat_1976_3
KONSTANTIN PETROVICH ZAITSEV MIKHAIL SEMENOVICH SHLEIZER SVIRID IVANOVICH VORONEVSKY VASILY DANILOVICH RESHETNIK ALEXANDR STEPANOVICH KISHLAR FEDOR NIKOLAEVICH KIREEV GRIGORY FEDOROVICH STEPURIN NIKOLAI EVSTIGNEEVICH FEDOROV GIORGIO COSTA GERARD ROMAGNOLO	266	itapat_1976_3
GIORGIO COSTA	278	itapat_1976_3
GIUSEPPE ZANELLA ALFREDO SAVIGNI GIUSEPPE MORETTI GIUSEPPE FERRARI	292	itapat_1976_3
GIUSEPPE CAREGLIO,ETTORE RESTORI	379	itapat_1976_3
GUIDO DI LORENZO	428	itapat_1976_3
CESARE BASSOLI MARIO BILEI	596	itapat_1976_3
RE LUCIANO BRANDT ALBERTO BASSIGNANI LUCIANO	702	itapat_1976_3
PIZZORNO AUGUSTO	919	itapat_1976_3
GIOVANNI ALIPRANDI NICOLA MIGNONA E GIAN LUIGI BRUNO	995	itapat_1976_3
GIUSEPPE FERRARI	1149	itapat_1976_3
GIOVANNI ALIPRANDI ROBERTO RICCI GIOVANNI TIMOSSI	1312	itapat_1976_3
VERA MANTOVANI LUCIANO STANZANI ANNA PAOLA VENTURINI	1465	itapat_1976_3
VITTORIO ROSSETTI MARSILI LEONARDO PASQUALUCCI CARMINE	1857	itapat_1976_3
LIBERTI GIANFRANCO PEDRETTI FABRIZIO	1903	itapat_1976_3
CANAVESI ROBERTO PODESTA' GIORGIO GHEZZI ROBERTO	1930	itapat_1976_3
CESARE BASSOLI CARLO FRASCISCO	1964	itapat_1976_3
FRANCESCO DE FEO,GIOVANNI BUREI, ELIO BONANOMI,DANILO POROTTO	2901	itapat_1976_3
PIA SPINELLI AMEDEO CAPIZZI	2902	itapat_1976_3
SISTO PAPA FERRARIO RENZO	3255	itapat_1976_3
AUGUSTO PIZZORNO	3257	itapat_1976_3
GIANFRANCO BARBIERI	3472	itapat_1976_3
BOSCHI PIER MARINO GOZZO FRANCO LONGONI ANGELO	3582	itapat_1976_3
COLOMBO BRUNO MERIO GIANFRANCO	3919	itapat_1976_3
CALANCHI MASSIMO MARCHESINI GIANCARLO	3932	itapat_1976_3
DALLA CROCE PIERO PELLIZZON TULLIO SCHWARZ PETER PICCOLO LUIGI	4029	itapat_1976_3
GIUSEPPE MESSINA MARIO MORETTI PIERO FICCADENTI	4030	itapat_1976_3
ONORIO GALLISTRU ARTEMIO GELLERA LUCIANO CAVALLI	4039	itapat_1976_3
DE MICHELI ANGELO BIZZOZERO PIERO	4049	itapat_1976_3
BERGAMINI GIORGIO	4191	itapat_1976_3
DE GASPERI MARIO MARCO BONICALZI MARIA PIERA	4241	itapat_1976_3
DE MICHELI ANGELO BIZZOZERO PIERO SANTELLI GIANCARLO	4453	itapat_1976_3
FERRARI GIORGIO VECCHIETTI VITTORIO	4640	itapat_1976_3
GIUSEPPE RIBALDONE RENATO GRECU CAMILLO PAFFONI GIUSEPPE SIRONI	4972	itapat_1976_3
ELIO LUPATIN,LUIGI RIZZI	4990	itapat_1976_3
FRANCESCO FENOGLIO	4991	itapat_1976_3
MORUZZI PIETRO GRAMPA FULVIO BELLONI SILVIO	5292	itapat_1976_3
LUIGI MOLTENI	5383	itapat_1976_3
GIUSEPPE CANTATORE PAOLO CASSANDRINI	5502	itapat_1976_3
SICLARI FRANCESCO ROSSI PIETRO PAOLO GUAITA CESARE L'ACQUA VITO	5787	itapat_1976_3
PIZZORNO AUGUSTO SALVADORI BRUNO	5983	itapat_1976_3
CESARE BASSOLI CARLO FRASCISCO	6181	itapat_1976_3
MAURIZIO CATTANEO RENZO MASOERO	6182	itapat_1976_3
MACCARIO ERMANNO ALBANI ALFONSO	6306	itapat_1976_3
CARMELO GANDOLFI ALESSANDRO ANDREONI CARLO PASSAROTTI FRANCO FAUSTINI BRUNO STANGALINI	6307	itapat_1976_3
NORBERTO LEONI E GIORGIO NICOLINI	6408	itapat_1976_3
GAZZI LUIGI VOLONTERI FRANCO	6410	itapat_1976_3
IVAN ANDREEVICH BARANNIK ANATOLY BOROSOVICH KODRATENKO ALEXANDR FEDOROVICH TRUKIN VIKTOR GEORGIEVICH RASKATOV ANDREI EFREMOVICH MORDKOVICH ALEXANDR VASILIEVICH CHALOV VITTORIO ROSSETTI LEONARDO MARSILI CARMINE PASQUALUCCI	6815	itapat_1976_3
IVAN ANDREEVICH BARANNIK ALEXANDR NIKOLAEVICH KACHURKA IVAN VASILIEVICH ZHAROVSKY ALEXANDR FEDOROVICH TRUKHIN VITTORIO ROSSETTI LEONARDO MARSILI CARMINE PASQUALUCCI	6816	itapat_1976_3
VITTORIO ROSSETTI LEONARDO MARSILI CARMINE PASQUALUCCI	6820	itapat_1976_3
ASVARO ALFIERI E ANTONIO LEONE	6833	itapat_1976_3
TAFFELLI ALDO GROSSI CARLO	6952	itapat_1976_3
AIUOLA FRANCO TABARONI ROBERTO	7493	itapat_1976_3
FRANCO GOZZO LUIGI ABBUZZESE ANGELO LONGONI	7618	itapat_1976_3
GIULIANO BRAMBILLA	7722	itapat_1976_3
PAOLINELLI ANTONIO PELLIZZON TULLIO PICCOLO LUIGI	7747	itapat_1976_3
CANAVESI ROBERTO GHEZZI ROBERTO PODESTA' GIORGIO	7748	itapat_1976_3
BORDINI FOSCO MAURI LUIGI	8066	itapat_1976_3
VITALY ALEXANDROVICH VASILIEV LEV BORISOVICH SOKOLCV VLADIMIROVNA KUDIM TATYANA DMITRIEVICH GERASIMOV VALERY ARTEN KRAVCHIK EMMANUILOVICH VENIAMIN VASILIEVICH KHARITONOV AKIM EDUARD LVOVICH KORSHAK VLADIMIROVICH VASILY IL RICHIEDENTE IL BREVETTO ROBERT VICTOR RUSSO GIOVANNI GHIRINGHELLI E BRUNO MURA RI	8124	itapat_1976_3
GIOVANNI GHIRINGHELLI E BRUNO MURA RI	8151	itapat_1976_3
CESARE BASSOLI E GIORGIO CORNETTI	211	itapat_1977_1
CESARE BASSOLI E GIORGIO CORNETTI	221	itapat_1977_1
SILAKOV GRIGORY IVANOVICH GASHENKO STANISLAV IVANOVICH KHLOPKOV LEONID PIMENOVICH ROGATKIN ALEXANDR ALEXEEVICH MIRONOV VIKTOR DOROFEEVICH DIBROV GENNADY DANILOVICH VITTORIO GALLINA TOZZI ANTONIO STELLINO SEBASTIANO	478	itapat_1977_1
VITTORIO GALLINA	486	itapat_1977_1
HANSWILLI VON BRACHEL STOLFI MASSIMO REZZANI BRUNO FRIGERIO SAVERIO	576	itapat_1977_1
CESARE BASSOLI E GIORGIO CORNETTI	764	itapat_1977_1
AMBROGI VITTORIO SANJUST PAOLO BERTONE LEONE MAGGIORI SERGIO LUIS VEGA URDANOZ	789	itapat_1977_1
VIKTOR LEONIDOVICH ARTAMONOV BORIS IZRAILEVICH MEDOVAR ALEXEI GEORGIEVICH BOGACHENKO VIKTOR ALEXEEVICH EFIMOV VITALY IVANOVICH SAGAN JURY PAVLOVICH SHTANKO NOEL DREULLE INVERNIZZI RENZO LIGORATI FERDINANDO MICHETTI RENATO CATENACCI ROBERTO	824	itapat_1977_1
PELLIZZON TULLIO PICCOLO LUIGI PAOLINELLI ANTONIO	853	itapat_1977_1
INVERNIZZI RENZO LIGORATI FERDINANDO MICHETTI RENATO CATENACCI ROBERTO	854	itapat_1977_1
PELLIZZON TULLIO PICCOLO LUIGI PAOLINELLI ANTONIO	866	itapat_1977_1
PELLIZZON TULLIO PICCOLO LUIGI SCHWARZ PETER	868	itapat_1977_1
BERTOLINI NATALE DIVO CLAUDIO MAIORANO GIOVANNI PETRI MARIS	870	itapat_1977_1
BARGIGIA GIANANGELO CAPORICCIO GERARDO CARNISELLI GIULIANO	888	itapat_1977_1
DORIA GIANFEDERICO CIRIACO ROMEO LAURIA FRANCESCO CORNO MARIA LUISA	1018	itapat_1977_1
BORNENGO MARIO BACCIARELLI SERGIO	1061	itapat_1977_1
DORIA GIANFEDERICO CIRIACO ROMEO GIRALDI PIERNICOLA LAURIA FRANCESCO TIBOLLA MARCELLO PARKINSON RONALD SINTON RICHARD ALLAN	1460	itapat_1977_1
DELLA TORRE GIANCARLO	1461	itapat_1977_1
GIORGIO PAGANI,VINCENZO LAGANA', FRANCESCO SAVIANO	1467	itapat_1977_1
GOZZO FRANCO BOSCHI PIER MARINO LONGONI ANGELO	1472	itapat_1977_1
GANDOLFI CARMELO PASSAROTTI CARLO ANDREONI ALESSANDRO FUMAGALLI ANGELO USARDI MARIA MADDALENA THEMISTOKLIS KATSIMBAS	1589	itapat_1977_1
GREPPI LORENZO	1692	itapat_1977_1
MANGISI ELSO CASCIO GIUSEPPE FREGNAN GIANCARLO PORTA ROBERTO	1776	itapat_1977_1
COZZI PAOLO NANNINI GIULIANO GALLI GIOVANNI SALA LUIGI BIANCHI ALBERTA KLEIMAN MOISHA GERSHOVICH DZYAN VALENTIN IVANOVICH	1934	itapat_1977_1
RADICI PIERINO CUSTRO SERGIO ERMONI MARIO COLOMBO PAOLO	1986	itapat_1977_1
NEGRO RENATO	1987	itapat_1977_1
IANNUZZI GIULIO COGNETTI DE MARTIS CARLO DEL BO VITTORIO GANDOLFI LUCIANO	2091	itapat_1977_1
PALMIERI NICOLA	2092	itapat_1977_1
VERGA CESARE BATTIATO GIANFRANCO	2222	itapat_1977_1
COLOMBO PAOLO RADICI PIERINO	2414	itapat_1977_1
COSTANTINI GIUSEPPE SERAFINI MAURO PAOLI PIETRO	2427	itapat_1977_1
MASSEI MARIO VESCOVI PAOLO DONATI SERGIO ZIGLIOLI FRANCESCO	2531	itapat_1977_1
CASSAR LUIGI FOA' MARCO MARINELLI GIAN PIERO MONTANARI FERNANDO	2533	itapat_1977_1
RENATO ANSALDI E SERGIO VALLERO	2630	itapat_1977_1
GAZZI LUIGI BIANCHI GIUSEPPE	3079	itapat_1977_1
LAGANA VINCENZO SAVIANO FRANCESCO FERRANTINO STANISLAO	3081	itapat_1977_1
TIMOFEEVICH SLADKOSHTEEV VLADIMIR IVANOVICH MANOKHIN ANATOLY PAVLOVICH MISHIN PETR ALEXANDROVICH SHATAGIN OLEG MIKHAILOVICH TEREKHOV VADIM NIKOLAEVICH BOSY VLADIMIR ALESSANDRO BRUNELLI GIORGIO VANELLI CORALLI E GANDOLFI CARMELO PASSAROTTI CARLO ANDREONI ALESSANDRO FUMAGALLI ANGELO USARDIMARIA MADDALENA VLADIMIR TIMOFEEVICH SLADKOSHTEEV OLEG ALEXANDROVICH SHATAGIN SAMUIL FROIMOVICH KHALEMSKY,VIKTOR VASILIEVICH SACHKO,IVAN ALEXEEVICH COLOMBO SERGIO	3147	itapat_1977_1
GANDOLFI CARMELO PASSAROTTI CARLO ANDREONI ALESSANDRO FUMAGALLI ANGELO USARDIMARIA MADDALENA VLADIMIR TIMOFEEVICH SLADKOSHTEEV OLEG ALEXANDROVICH SHATAGIN SAMUIL FROIMOVICH KHALEMSKY,VIKTOR VASILIEVICH SACHKO,IVAN ALEXEEVICH COLOMBO SERGIO	3153	itapat_1977_1
VLADIMIR TIMOFEEVICH SLADKOSHTEEV OLEG ALEXANDROVICH SHATAGIN SAMUIL FROIMOVICH KHALEMSKY,VIKTOR VASILIEVICH SACHKO,IVAN ALEXEEVICH COLOMBO SERGIO	3173	itapat_1977_1
COLOMBO SERGIO	3182	itapat_1977_1
TERZAGHI GIOVANNI	3189	itapat_1977_1
MOGGI GIOVANNI GERI SERGIO MANCINI LIVIO	3429	itapat_1977_1
CAMPANA PAOLO COLOMBO BRUNO MERIO GIANFRANCO	3450	itapat_1977_1
DORIA GIANFEDERICO CIRIACO ROMEO GIRALDI PIER NICOLA LAURIA FRANCESCO TIBOLLA MARCELLO HENRI DENANTES	3610	itapat_1977_1
GIOVANNI ALIPRANDI GIOVANNI TIMOSSIE ROBERTO RICCI	3763	itapat_1977_1
DI GIOACCHINO ALBERTO TOMMASI GIULIO DE MANUELE MARIO	3769	itapat_1977_1
LAZZARI MARIO SCROSATI BRUNO	3860	itapat_1977_1
CATTOLI ALBERTO	3985	itapat_1977_1
UMBERTO MERONI	3986	itapat_1977_1
PICCARDI PAOLO CONFALONIERI GIOVANNI RAMELLA PIER GIUSEPPE DA COL LINO	4007	itapat_1977_1
FABRIZIO MERLO,FILIPPO MARIA CARLI NI,GIORGIO BORNENGO	4011	itapat_1977_1
PITTINI ANDREA FILIGOI BRUNETTO MORETTI ROBERTO	4283	itapat_1977_1
BAZZOLI AMOS CELANT ENZO SCAGLIOTTI GUIDO	4454	itapat_1977_1
LONGONI ANGELO MASSARDO PIETRO PICCARDI PAOLO	4478	itapat_1977_1
FRANCO DI MAJO E CESARE MASSANO	4630	itapat_1977_1
BERGAMINI GIORGIO	4657	itapat_1977_1
GANDOLFI CARMELO PASSAROTTI CARLO ANDREONI ALESSANDRO FUMAGALLI ANGELO USARDI MARIA MADDALENA MOZZHUKHIN ANATOLY ALEXANDROVICH DUIKO DANIIL ANDREEVICH SOTCHENKO VLADIMIR PETROGICH MAXIMOVICH BOLESLAV IVANOVICH	4765	itapat_1977_1
FORZATTI PIO VILLA PIERLUIGI TRIFIRO' FERRUCCIO	4804	itapat_1977_1
FORZATTI PIO VILLA PIERLUIGI TRIFIRO' FERRUCCIO	4805	itapat_1977_1
SANVITO ROBERTO DELLA TORRE GIANCARLO	4857	itapat_1977_1
CATTANEO SERGIO	5017	itapat_1977_1
BORNEMISSZA ENDRE KISS EVA KORDA RUDOLF KUBO SANDOR MOLNAR SANDOR RECZEY ISTVAN BIANCONI GIOVANNI CRIPPA GIACOMO CASTAGNA GIOVANNI	5280	itapat_1977_1
BIANCONI GIOVANNI CRIPPA GIACOMO CASTAGNA GIOVANNI	5286	itapat_1977_1
MILANI FRANCO	5513	itapat_1977_1
LUCINI CARLO	5619	itapat_1977_1
GIOVANNI ROSSI,ENRICO SCHIARETTI, FAUSTO BERTOZZI	5727	itapat_1977_1
FRANCO DI MAJO E CESARE MASSANO	5735	itapat_1977_1
BORIS EVGENIEVICH PATON SIMON LVOVICH MANDELBERG SEMEN MIKHAILOVICH BILETSKY VYACHESLAV ANASTASIEVICH ATAMANCHUK JULIAN VASILIEVICH KOTENZHI DORIA GIANFEDERICO CIRIACO ROMEO LAURIA FRANCESCO CORNO MARIA LUISA KOLB LOTHAR	5912	itapat_1977_1
DORIA GIANFEDERICO CIRIACO ROMEO LAURIA FRANCESCO CORNO MARIA LUISA KOLB LOTHAR	5992	itapat_1977_1
POGGIO SERGIO PEDRETTI UGO LUGLI GABRIELE	6022	itapat_1977_1
COLLE ROBERTO GOZZO FRANCO CAMAGGI GIOVANNI SIDDI GIORGIO	6059	itapat_1977_1
